window_time_formatted,tollgate,direction,model,is_etc,veh_type,rounded_hour,rounded_min,count,direction,tollgate_id,window_time_formatted,hour
2016-10-21 18:40:00,1,1,1.16326530612,0.265306122449,0.0918367346939,18,40,98,1,1,2016-10-21 18:40:00,18
2016-10-21 18:40:00,2,0,1.09259259259,0.277777777778,,18,40,54,0,2,2016-10-21 18:40:00,18
2016-10-21 18:40:00,3,0,1.16,0.266666666667,,18,40,75,0,3,2016-10-21 18:40:00,18
2016-10-21 18:40:00,3,1,1.34482758621,0.241379310345,0.103448275862,18,40,58,1,3,2016-10-21 18:40:00,18
2016-10-22 08:00:00,1,0,1.2,0.285714285714,,6,0,35,0,1,2016-10-22 08:00:00,8
2016-10-22 08:00:00,1,1,1.26582278481,0.139240506329,0.278481012658,6,0,79,1,1,2016-10-22 08:00:00,8
2016-10-22 08:00:00,2,0,1.0625,0.225,,6,0,80,0,2,2016-10-22 08:00:00,8
2016-10-22 08:00:00,3,0,1.16071428571,0.258928571429,,6,0,112,0,3,2016-10-22 08:00:00,8
2016-10-22 08:00:00,3,1,1.01449275362,0.260869565217,0.0579710144928,6,0,69,1,3,2016-10-22 08:00:00,8
2016-10-22 08:20:00,1,0,1.19230769231,0.365384615385,,6,20,52,0,1,2016-10-22 08:20:00,8
2016-10-22 08:20:00,1,1,1.38202247191,0.202247191011,0.247191011236,6,20,89,1,1,2016-10-22 08:20:00,8
2016-10-22 08:20:00,2,0,1.15789473684,0.368421052632,,6,20,76,0,2,2016-10-22 08:20:00,8
2016-10-22 08:20:00,3,0,1.18699186992,0.235772357724,,6,20,123,0,3,2016-10-22 08:20:00,8
2016-10-22 08:20:00,3,1,1.29508196721,0.180327868852,0.262295081967,6,20,61,1,3,2016-10-22 08:20:00,8
2016-10-22 08:40:00,1,0,1.12820512821,0.179487179487,,6,40,39,0,1,2016-10-22 08:40:00,8
2016-10-22 08:40:00,1,1,1.27906976744,0.174418604651,0.220930232558,6,40,86,1,1,2016-10-22 08:40:00,8
2016-10-22 08:40:00,2,0,1.23958333333,0.260416666667,,6,40,96,0,2,2016-10-22 08:40:00,8
2016-10-22 08:40:00,3,0,1.17592592593,0.240740740741,,6,40,108,0,3,2016-10-22 08:40:00,8
2016-10-22 08:40:00,3,1,1.17708333333,0.229166666667,0.15625,6,40,96,1,3,2016-10-22 08:40:00,8
2016-10-22 09:00:00,1,0,1.05263157895,0.157894736842,,9,0,57,0,1,2016-10-22 09:00:00,9
2016-10-22 09:00:00,1,1,1.48275862069,0.275862068966,0.16091954023,9,0,87,1,1,2016-10-22 09:00:00,9
2016-10-22 09:00:00,2,0,1.16216216216,0.27027027027,,9,0,74,0,2,2016-10-22 09:00:00,9
2016-10-22 09:00:00,3,0,1.16176470588,0.286764705882,,9,0,136,0,3,2016-10-22 09:00:00,9
2016-10-22 09:00:00,3,1,1.22222222222,0.20987654321,0.172839506173,9,0,81,1,3,2016-10-22 09:00:00,9
2016-10-22 09:20:00,1,0,1.10909090909,0.290909090909,,9,20,55,0,1,2016-10-22 09:20:00,9
2016-10-22 09:20:00,1,1,1.425,0.3125,0.2,9,20,80,1,1,2016-10-22 09:20:00,9
2016-10-22 09:20:00,2,0,1.0875,0.2625,,9,20,80,0,2,2016-10-22 09:20:00,9
2016-10-22 09:20:00,3,0,1.19827586207,0.26724137931,,9,20,116,0,3,2016-10-22 09:20:00,9
2016-10-22 09:20:00,3,1,1.29761904762,0.380952380952,0.119047619048,9,20,84,1,3,2016-10-22 09:20:00,9
2016-10-22 09:40:00,1,0,1.12195121951,0.243902439024,,9,40,41,0,1,2016-10-22 09:40:00,9
2016-10-22 09:40:00,1,1,1.36,0.19,0.27,9,40,100,1,1,2016-10-22 09:40:00,9
2016-10-22 09:40:00,2,0,1.17857142857,0.22619047619,,9,40,84,0,2,2016-10-22 09:40:00,9
2016-10-22 09:40:00,3,0,1.14414414414,0.216216216216,,9,40,111,0,3,2016-10-22 09:40:00,9
2016-10-22 09:40:00,3,1,1.27848101266,0.278481012658,0.113924050633,9,40,79,1,3,2016-10-22 09:40:00,9
2016-10-22 17:00:00,1,0,1.02040816327,0.183673469388,,15,0,49,0,1,2016-10-22 17:00:00,17
2016-10-22 17:00:00,1,1,1.16216216216,0.148648648649,0.162162162162,15,0,74,1,1,2016-10-22 17:00:00,17
2016-10-22 17:00:00,2,0,1.07352941176,0.25,,15,0,68,0,2,2016-10-22 17:00:00,17
2016-10-22 17:00:00,3,0,1.30927835052,0.216494845361,,15,0,97,0,3,2016-10-22 17:00:00,17
2016-10-22 17:00:00,3,1,1.11290322581,0.193548387097,0.112903225806,15,0,62,1,3,2016-10-22 17:00:00,17
2016-10-22 17:20:00,1,0,1.27083333333,0.25,,15,20,48,0,1,2016-10-22 17:20:00,17
2016-10-22 17:20:00,1,1,1.23076923077,0.298076923077,0.125,15,20,104,1,1,2016-10-22 17:20:00,17
2016-10-22 17:20:00,2,0,1.04166666667,0.166666666667,,15,20,48,0,2,2016-10-22 17:20:00,17
2016-10-22 17:20:00,3,0,1.21929824561,0.298245614035,,15,20,114,0,3,2016-10-22 17:20:00,17
2016-10-22 17:20:00,3,1,1.05882352941,0.235294117647,0.0588235294118,15,20,68,1,3,2016-10-22 17:20:00,17
2016-10-22 17:40:00,1,0,1.16666666667,0.233333333333,,15,40,30,0,1,2016-10-22 17:40:00,17
2016-10-22 17:40:00,1,1,1.31818181818,0.306818181818,0.102272727273,15,40,88,1,1,2016-10-22 17:40:00,17
2016-10-22 17:40:00,2,0,1.10416666667,0.166666666667,,15,40,48,0,2,2016-10-22 17:40:00,17
2016-10-22 17:40:00,3,0,1.1975308642,0.296296296296,,15,40,81,0,3,2016-10-22 17:40:00,17
2016-10-22 17:40:00,3,1,1.04615384615,0.153846153846,0.123076923077,15,40,65,1,3,2016-10-22 17:40:00,17
2016-10-22 18:00:00,1,0,1.07407407407,0.296296296296,,18,0,27,0,1,2016-10-22 18:00:00,18
2016-10-22 18:00:00,1,1,1.08510638298,0.276595744681,0.063829787234,18,0,47,1,1,2016-10-22 18:00:00,18
2016-10-22 18:00:00,2,0,1.07317073171,0.170731707317,,18,0,41,0,2,2016-10-22 18:00:00,18
2016-10-22 18:00:00,3,0,1.20512820513,0.141025641026,,18,0,78,0,3,2016-10-22 18:00:00,18
2016-10-22 18:00:00,3,1,1.28571428571,0.285714285714,0.107142857143,18,0,56,1,3,2016-10-22 18:00:00,18
2016-10-22 18:20:00,1,0,1.08695652174,0.434782608696,,18,20,23,0,1,2016-10-22 18:20:00,18
2016-10-22 18:20:00,1,1,1.08695652174,0.260869565217,0.0217391304348,18,20,46,1,1,2016-10-22 18:20:00,18
2016-10-22 18:20:00,2,0,1.02564102564,0.307692307692,,18,20,39,0,2,2016-10-22 18:20:00,18
2016-10-22 18:20:00,3,0,1.32394366197,0.239436619718,,18,20,71,0,3,2016-10-22 18:20:00,18
2016-10-22 18:20:00,3,1,1.14545454545,0.145454545455,0.0727272727273,18,20,55,1,3,2016-10-22 18:20:00,18
2016-10-22 18:40:00,1,0,1.14285714286,0.285714285714,,18,40,14,0,1,2016-10-22 18:40:00,18
2016-10-22 18:40:00,1,1,1.2037037037,0.166666666667,0.166666666667,18,40,54,1,1,2016-10-22 18:40:00,18
2016-10-22 18:40:00,2,0,1.03333333333,0.233333333333,,18,40,30,0,2,2016-10-22 18:40:00,18
2016-10-22 18:40:00,3,0,1.27586206897,0.189655172414,,18,40,58,0,3,2016-10-22 18:40:00,18
2016-10-22 18:40:00,3,1,1.20779220779,0.285714285714,0.116883116883,18,40,77,1,3,2016-10-22 18:40:00,18
2016-10-23 08:00:00,1,0,1.23333333333,0.266666666667,,6,0,30,0,1,2016-10-23 08:00:00,8
2016-10-23 08:00:00,1,1,1.26315789474,0.140350877193,0.175438596491,6,0,57,1,1,2016-10-23 08:00:00,8
2016-10-23 08:00:00,2,0,1.125,0.1875,,6,0,48,0,2,2016-10-23 08:00:00,8
2016-10-23 08:00:00,3,0,1.1976744186,0.244186046512,,6,0,86,0,3,2016-10-23 08:00:00,8
2016-10-23 08:00:00,3,1,1.37704918033,0.245901639344,0.196721311475,6,0,61,1,3,2016-10-23 08:00:00,8
2016-10-23 08:20:00,1,0,1.71428571429,0.357142857143,,6,20,28,0,1,2016-10-23 08:20:00,8
2016-10-23 08:20:00,1,1,1.52941176471,0.132352941176,0.235294117647,6,20,68,1,1,2016-10-23 08:20:00,8
2016-10-23 08:20:00,2,0,1.16393442623,0.311475409836,,6,20,61,0,2,2016-10-23 08:20:00,8
2016-10-23 08:20:00,3,0,1.25287356322,0.275862068966,,6,20,87,0,3,2016-10-23 08:20:00,8
2016-10-23 08:20:00,3,1,1.12345679012,0.259259259259,0.111111111111,6,20,81,1,3,2016-10-23 08:20:00,8
2016-10-23 08:40:00,1,0,1.02702702703,0.351351351351,,6,40,37,0,1,2016-10-23 08:40:00,8
2016-10-23 08:40:00,1,1,1.47619047619,0.22619047619,0.190476190476,6,40,84,1,1,2016-10-23 08:40:00,8
2016-10-23 08:40:00,2,0,1.24561403509,0.210526315789,,6,40,57,0,2,2016-10-23 08:40:00,8
2016-10-23 08:40:00,3,0,1.1511627907,0.197674418605,,6,40,86,0,3,2016-10-23 08:40:00,8
2016-10-23 08:40:00,3,1,1.22857142857,0.285714285714,0.0857142857143,6,40,70,1,3,2016-10-23 08:40:00,8
2016-10-23 09:00:00,1,0,1.04444444444,0.288888888889,,9,0,45,0,1,2016-10-23 09:00:00,9
2016-10-23 09:00:00,1,1,1.1875,0.15,0.2375,9,0,80,1,1,2016-10-23 09:00:00,9
2016-10-23 09:00:00,2,0,1.13636363636,0.227272727273,,9,0,66,0,2,2016-10-23 09:00:00,9
2016-10-23 09:00:00,3,0,1.28723404255,0.276595744681,,9,0,94,0,3,2016-10-23 09:00:00,9
2016-10-23 09:00:00,3,1,1.28723404255,0.202127659574,0.159574468085,9,0,94,1,3,2016-10-23 09:00:00,9
2016-10-23 09:20:00,1,0,1.11428571429,0.2,,9,20,35,0,1,2016-10-23 09:20:00,9
2016-10-23 09:20:00,1,1,1.33333333333,0.266666666667,0.238095238095,9,20,105,1,1,2016-10-23 09:20:00,9
2016-10-23 09:20:00,2,0,1.08955223881,0.34328358209,,9,20,67,0,2,2016-10-23 09:20:00,9
2016-10-23 09:20:00,3,0,1.17391304348,0.304347826087,,9,20,92,0,3,2016-10-23 09:20:00,9
2016-10-23 09:20:00,3,1,1.24324324324,0.324324324324,0.108108108108,9,20,74,1,3,2016-10-23 09:20:00,9
2016-10-23 09:40:00,1,0,1.09523809524,0.380952380952,,9,40,42,0,1,2016-10-23 09:40:00,9
2016-10-23 09:40:00,1,1,1.29166666667,0.208333333333,0.239583333333,9,40,96,1,1,2016-10-23 09:40:00,9
2016-10-23 09:40:00,2,0,1.11538461538,0.307692307692,,9,40,78,0,2,2016-10-23 09:40:00,9
2016-10-23 09:40:00,3,0,1.21359223301,0.242718446602,,9,40,103,0,3,2016-10-23 09:40:00,9
2016-10-23 09:40:00,3,1,1.11494252874,0.229885057471,0.103448275862,9,40,87,1,3,2016-10-23 09:40:00,9
2016-10-23 17:00:00,1,0,1.0,0.348837209302,,15,0,43,0,1,2016-10-23 17:00:00,17
2016-10-23 17:00:00,1,1,1.13274336283,0.274336283186,0.0619469026549,15,0,113,1,1,2016-10-23 17:00:00,17
2016-10-23 17:00:00,2,0,1.11363636364,0.306818181818,,15,0,88,0,2,2016-10-23 17:00:00,17
2016-10-23 17:00:00,3,0,1.16822429907,0.299065420561,,15,0,107,0,3,2016-10-23 17:00:00,17
2016-10-23 17:00:00,3,1,1.1625,0.3375,0.05,15,0,80,1,3,2016-10-23 17:00:00,17
2016-10-23 17:20:00,1,0,1.10810810811,0.351351351351,,15,20,37,0,1,2016-10-23 17:20:00,17
2016-10-23 17:20:00,1,1,1.26666666667,0.219047619048,0.133333333333,15,20,105,1,1,2016-10-23 17:20:00,17
2016-10-23 17:20:00,2,0,1.14285714286,0.232142857143,,15,20,56,0,2,2016-10-23 17:20:00,17
2016-10-23 17:20:00,3,0,1.12903225806,0.258064516129,,15,20,124,0,3,2016-10-23 17:20:00,17
2016-10-23 17:20:00,3,1,1.13580246914,0.234567901235,0.0740740740741,15,20,81,1,3,2016-10-23 17:20:00,17
2016-10-23 17:40:00,1,0,1.02173913043,0.260869565217,,15,40,46,0,1,2016-10-23 17:40:00,17
2016-10-23 17:40:00,1,1,1.04716981132,0.235849056604,0.0471698113208,15,40,106,1,1,2016-10-23 17:40:00,17
2016-10-23 17:40:00,2,0,1.11111111111,0.296296296296,,15,40,54,0,2,2016-10-23 17:40:00,17
2016-10-23 17:40:00,3,0,1.14634146341,0.182926829268,,15,40,82,0,3,2016-10-23 17:40:00,17
2016-10-23 17:40:00,3,1,1.18421052632,0.171052631579,0.0657894736842,15,40,76,1,3,2016-10-23 17:40:00,17
2016-10-23 18:00:00,1,0,1.0,0.295454545455,,18,0,44,0,1,2016-10-23 18:00:00,18
2016-10-23 18:00:00,1,1,1.11688311688,0.233766233766,0.116883116883,18,0,77,1,1,2016-10-23 18:00:00,18
2016-10-23 18:00:00,2,0,1.18367346939,0.326530612245,,18,0,49,0,2,2016-10-23 18:00:00,18
2016-10-23 18:00:00,3,0,1.23076923077,0.246153846154,,18,0,65,0,3,2016-10-23 18:00:00,18
2016-10-23 18:00:00,3,1,1.05128205128,0.192307692308,0.025641025641,18,0,78,1,3,2016-10-23 18:00:00,18
2016-10-23 18:20:00,1,0,1.03333333333,0.333333333333,,18,20,30,0,1,2016-10-23 18:20:00,18
2016-10-23 18:20:00,1,1,1.15384615385,0.263736263736,0.0769230769231,18,20,91,1,1,2016-10-23 18:20:00,18
2016-10-23 18:20:00,2,0,1.11111111111,0.155555555556,,18,20,45,0,2,2016-10-23 18:20:00,18
2016-10-23 18:20:00,3,0,1.1375,0.2375,,18,20,80,0,3,2016-10-23 18:20:00,18
2016-10-23 18:20:00,3,1,1.18181818182,0.261363636364,0.0909090909091,18,20,88,1,3,2016-10-23 18:20:00,18
2016-10-23 18:40:00,1,0,1.09090909091,0.409090909091,,18,40,22,0,1,2016-10-23 18:40:00,18
2016-10-23 18:40:00,1,1,1.16326530612,0.387755102041,0.142857142857,18,40,49,1,1,2016-10-23 18:40:00,18
2016-10-23 18:40:00,2,0,1.22,0.26,,18,40,50,0,2,2016-10-23 18:40:00,18
2016-10-23 18:40:00,3,0,1.16216216216,0.337837837838,,18,40,74,0,3,2016-10-23 18:40:00,18
2016-10-23 18:40:00,3,1,1.07594936709,0.26582278481,0.0759493670886,18,40,79,1,3,2016-10-23 18:40:00,18
2016-10-24 08:00:00,1,0,1.0612244898,0.367346938776,,6,0,49,0,1,2016-10-24 08:00:00,8
2016-10-24 08:00:00,1,1,1.13138686131,0.226277372263,0.160583941606,6,0,137,1,1,2016-10-24 08:00:00,8
2016-10-24 08:00:00,2,0,1.11475409836,0.344262295082,,6,0,122,0,2,2016-10-24 08:00:00,8
2016-10-24 08:00:00,3,0,1.07926829268,0.341463414634,,6,0,164,0,3,2016-10-24 08:00:00,8
2016-10-24 08:00:00,3,1,1.15517241379,0.327586206897,0.109195402299,6,0,174,1,3,2016-10-24 08:00:00,8
2016-10-24 08:20:00,1,0,1.10638297872,0.255319148936,,6,20,47,0,1,2016-10-24 08:20:00,8
2016-10-24 08:20:00,1,1,1.22516556291,0.278145695364,0.185430463576,6,20,151,1,1,2016-10-24 08:20:00,8
2016-10-24 08:20:00,2,0,1.09836065574,0.327868852459,,6,20,122,0,2,2016-10-24 08:20:00,8
2016-10-24 08:20:00,3,0,1.11173184358,0.262569832402,,6,20,179,0,3,2016-10-24 08:20:00,8
2016-10-24 08:20:00,3,1,1.13114754098,0.368852459016,0.0901639344262,6,20,122,1,3,2016-10-24 08:20:00,8
2016-10-24 08:40:00,1,0,1.08,0.24,,6,40,50,0,1,2016-10-24 08:40:00,8
2016-10-24 08:40:00,1,1,1.13333333333,0.318518518519,0.103703703704,6,40,135,1,1,2016-10-24 08:40:00,8
2016-10-24 08:40:00,2,0,1.12962962963,0.333333333333,,6,40,108,0,2,2016-10-24 08:40:00,8
2016-10-24 08:40:00,3,0,1.18934911243,0.242603550296,,6,40,169,0,3,2016-10-24 08:40:00,8
2016-10-24 08:40:00,3,1,1.07926829268,0.353658536585,0.109756097561,6,40,164,1,3,2016-10-24 08:40:00,8
2016-10-24 09:00:00,1,0,1.03846153846,0.288461538462,,9,0,52,0,1,2016-10-24 09:00:00,9
2016-10-24 09:00:00,1,1,1.1953125,0.3203125,0.2421875,9,0,128,1,1,2016-10-24 09:00:00,9
2016-10-24 09:00:00,2,0,1.09734513274,0.345132743363,,9,0,113,0,2,2016-10-24 09:00:00,9
2016-10-24 09:00:00,3,0,1.15172413793,0.275862068966,,9,0,145,0,3,2016-10-24 09:00:00,9
2016-10-24 09:00:00,3,1,1.09210526316,0.302631578947,0.0855263157895,9,0,152,1,3,2016-10-24 09:00:00,9
2016-10-24 09:20:00,1,0,1.0,0.270833333333,,9,20,48,0,1,2016-10-24 09:20:00,9
2016-10-24 09:20:00,1,1,1.14655172414,0.23275862069,0.23275862069,9,20,116,1,1,2016-10-24 09:20:00,9
2016-10-24 09:20:00,2,0,1.17821782178,0.227722772277,,9,20,101,0,2,2016-10-24 09:20:00,9
2016-10-24 09:20:00,3,0,1.14375,0.275,,9,20,160,0,3,2016-10-24 09:20:00,9
2016-10-24 09:20:00,3,1,1.1592920354,0.300884955752,0.0973451327434,9,20,113,1,3,2016-10-24 09:20:00,9
2016-10-24 09:40:00,1,0,1.08620689655,0.206896551724,,9,40,58,0,1,2016-10-24 09:40:00,9
2016-10-24 09:40:00,1,1,1.42045454545,0.272727272727,0.204545454545,9,40,88,1,1,2016-10-24 09:40:00,9
2016-10-24 09:40:00,2,0,1.12658227848,0.278481012658,,9,40,79,0,2,2016-10-24 09:40:00,9
2016-10-24 09:40:00,3,0,1.12727272727,0.272727272727,,9,40,110,0,3,2016-10-24 09:40:00,9
2016-10-24 09:40:00,3,1,1.16513761468,0.284403669725,0.211009174312,9,40,109,1,3,2016-10-24 09:40:00,9
2016-10-24 17:00:00,1,0,1.0625,0.1875,,15,0,32,0,1,2016-10-24 17:00:00,17
2016-10-24 17:00:00,1,1,1.14814814815,0.305555555556,0.148148148148,15,0,108,1,1,2016-10-24 17:00:00,17
2016-10-24 17:00:00,2,0,1.16216216216,0.202702702703,,15,0,74,0,2,2016-10-24 17:00:00,17
2016-10-24 17:00:00,3,0,1.13533834586,0.330827067669,,15,0,133,0,3,2016-10-24 17:00:00,17
2016-10-24 17:00:00,3,1,1.0125,0.325,0.05,15,0,80,1,3,2016-10-24 17:00:00,17
2016-10-24 17:20:00,1,0,1.23076923077,0.333333333333,,15,20,39,0,1,2016-10-24 17:20:00,17
2016-10-24 17:20:00,1,1,1.25,0.392857142857,0.116071428571,15,20,112,1,1,2016-10-24 17:20:00,17
2016-10-24 17:20:00,2,0,1.2,0.233333333333,,15,20,60,0,2,2016-10-24 17:20:00,17
2016-10-24 17:20:00,3,0,1.24299065421,0.205607476636,,15,20,107,0,3,2016-10-24 17:20:00,17
2016-10-24 17:20:00,3,1,1.11340206186,0.19587628866,0.0515463917526,15,20,97,1,3,2016-10-24 17:20:00,17
2016-10-24 17:40:00,1,0,1.03448275862,0.344827586207,,15,40,29,0,1,2016-10-24 17:40:00,17
2016-10-24 17:40:00,1,1,1.15671641791,0.365671641791,0.10447761194,15,40,134,1,1,2016-10-24 17:40:00,17
2016-10-24 17:40:00,2,0,1.14754098361,0.409836065574,,15,40,61,0,2,2016-10-24 17:40:00,17
2016-10-24 17:40:00,3,0,1.21818181818,0.227272727273,,15,40,110,0,3,2016-10-24 17:40:00,17
2016-10-24 17:40:00,3,1,1.1625,0.375,0.1125,15,40,80,1,3,2016-10-24 17:40:00,17
2016-10-24 18:00:00,1,0,1.2,0.2,,18,0,15,0,1,2016-10-24 18:00:00,18
2016-10-24 18:00:00,1,1,1.1884057971,0.304347826087,0.246376811594,18,0,69,1,1,2016-10-24 18:00:00,18
2016-10-24 18:00:00,2,0,1.16981132075,0.283018867925,,18,0,53,0,2,2016-10-24 18:00:00,18
2016-10-24 18:00:00,3,0,1.25333333333,0.346666666667,,18,0,75,0,3,2016-10-24 18:00:00,18
2016-10-24 18:00:00,3,1,1.18681318681,0.373626373626,0.0879120879121,18,0,91,1,3,2016-10-24 18:00:00,18
2016-10-24 18:20:00,1,0,1.05555555556,0.166666666667,,18,20,18,0,1,2016-10-24 18:20:00,18
2016-10-24 18:20:00,1,1,1.29761904762,0.309523809524,0.130952380952,18,20,84,1,1,2016-10-24 18:20:00,18
2016-10-24 18:20:00,2,0,1.4,0.244444444444,,18,20,45,0,2,2016-10-24 18:20:00,18
2016-10-24 18:20:00,3,0,1.17741935484,0.177419354839,,18,20,62,0,3,2016-10-24 18:20:00,18
2016-10-24 18:20:00,3,1,1.10638297872,0.329787234043,0.117021276596,18,20,94,1,3,2016-10-24 18:20:00,18
2016-10-24 18:40:00,1,0,1.0,0.384615384615,,18,40,13,0,1,2016-10-24 18:40:00,18
2016-10-24 18:40:00,1,1,1.02898550725,0.202898550725,0.0724637681159,18,40,69,1,1,2016-10-24 18:40:00,18
2016-10-24 18:40:00,2,0,1.21621621622,0.351351351351,,18,40,37,0,2,2016-10-24 18:40:00,18
2016-10-24 18:40:00,3,0,1.42857142857,0.204081632653,,18,40,49,0,3,2016-10-24 18:40:00,18
2016-10-24 18:40:00,3,1,1.12162162162,0.283783783784,0.108108108108,18,40,74,1,3,2016-10-24 18:40:00,18
