time,tollgate_id,direction,vehicle_model,has_etc,vehicle_type,month,day,hour,minute,date,rounded_hour,rounded_min,date_Rhour,date.1,hour.1,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,is_month_9,is_month_10,is_day_1,is_day_2,is_day_3,is_day_4,is_day_5,is_day_6,is_day_7,is_day_8,is_day_9,is_day_11,is_day_12,is_day_13,is_day_14,is_day_15,is_day_16,is_day_17,is_day_19,is_day_20,is_day_21,is_day_22,is_day_23,is_day_24,is_day_25,is_day_26,is_day_27,is_day_28,is_day_29,is_day_30,is_hour_0,is_hour_1,is_hour_2,is_hour_3,is_hour_4,is_hour_5,is_hour_6,is_hour_7,is_hour_8,is_hour_9,is_hour_10,is_hour_11,is_hour_12,is_hour_13,is_hour_14,is_hour_15,is_hour_16,is_hour_17,is_hour_18,is_hour_19,is_hour_20,is_hour_21,is_hour_22,is_hour_23,is_tollgate_1,is_tollgate_2,is_tollgate_3,is_direction_0,is_direction_1,log_wind_direction,norm_rel_humidity,norm_pressure,norm_sea_pressure,norm_temperature,sequence
2016-09-19 04:58:52,1,0,1,0,,9,19,4,58,2016-09-19,3,40,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,404
2016-09-19 04:52:14,1,0,2,0,,9,19,4,52,2016-09-19,3,40,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,405
2016-09-19 04:59:08,3,0,1,0,,9,19,4,59,2016-09-19,3,40,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,406
2016-09-19 05:02:25,2,0,1,0,,9,19,5,2,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,407
2016-09-19 04:52:28,3,0,1,0,,9,19,4,52,2016-09-19,3,40,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,408
2016-09-19 04:52:44,3,0,1,0,,9,19,4,52,2016-09-19,3,40,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,409
2016-09-19 04:57:25,1,0,1,0,,9,19,4,57,2016-09-19,3,40,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,410
2016-09-19 04:59:40,1,0,5,0,,9,19,4,59,2016-09-19,3,40,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,411
2016-09-19 05:03:24,2,0,1,0,,9,19,5,3,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,412
2016-09-19 04:57:40,1,0,1,0,,9,19,4,57,2016-09-19,3,40,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,413
2016-09-19 04:35:07,1,0,1,0,,9,19,4,35,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,414
2016-09-19 05:00:40,1,0,2,0,,9,19,5,0,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,415
2016-09-19 04:49:57,3,0,5,0,,9,19,4,49,2016-09-19,3,40,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,416
2016-09-19 04:50:26,3,0,1,0,,9,19,4,50,2016-09-19,3,40,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,417
2016-09-19 04:50:21,1,0,2,0,,9,19,4,50,2016-09-19,3,40,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,418
2016-09-19 04:53:52,3,0,1,0,,9,19,4,53,2016-09-19,3,40,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,419
2016-09-19 05:01:04,2,0,1,0,,9,19,5,1,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,420
2016-09-19 05:01:13,3,0,1,1,,9,19,5,1,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,421
2016-09-19 05:13:26,2,0,1,0,,9,19,5,13,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,422
2016-09-19 05:14:32,3,0,1,1,,9,19,5,14,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,423
2016-09-19 05:11:25,2,0,1,0,,9,19,5,11,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,424
2016-09-19 05:15:18,2,0,1,0,,9,19,5,15,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,425
2016-09-19 05:15:35,2,0,1,0,,9,19,5,15,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,426
2016-09-19 05:08:35,3,0,2,0,,9,19,5,8,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,427
2016-09-19 05:06:07,1,0,2,0,,9,19,5,6,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,428
2016-09-19 05:09:15,2,0,2,0,,9,19,5,9,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,429
2016-09-19 05:06:30,3,0,1,0,,9,19,5,6,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,430
2016-09-19 05:09:42,2,0,1,1,,9,19,5,9,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,431
2016-09-19 05:06:45,3,0,2,0,,9,19,5,6,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,432
2016-09-19 05:09:52,2,0,2,0,,9,19,5,9,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,433
2016-09-19 05:06:59,3,0,2,0,,9,19,5,6,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,434
2016-09-19 05:07:15,3,0,2,0,,9,19,5,7,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,435
2016-09-19 05:10:16,2,0,2,0,,9,19,5,10,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,436
2016-09-19 05:19:22,2,0,2,0,,9,19,5,19,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,437
2016-09-19 05:24:47,3,0,2,0,,9,19,5,24,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,438
2016-09-19 05:25:13,1,0,2,0,,9,19,5,25,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,439
2016-09-19 05:20:44,2,0,2,0,,9,19,5,20,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,440
2016-09-19 05:17:20,3,0,2,0,,9,19,5,17,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,441
2016-09-19 05:17:25,2,0,1,0,,9,19,5,17,2016-09-19,3,0,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,442
2016-09-19 05:21:15,3,0,2,0,,9,19,5,21,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,443
2016-09-19 05:23:33,2,0,1,0,,9,19,5,23,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,444
2016-09-19 05:21:43,3,0,2,0,,9,19,5,21,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,445
2016-09-19 05:21:56,2,0,2,0,,9,19,5,21,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,446
2016-09-19 05:30:23,1,0,1,0,,9,19,5,30,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,447
2016-09-19 05:32:45,1,0,2,0,,9,19,5,32,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,448
2016-09-19 05:27:41,2,0,1,0,,9,19,5,27,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,449
2016-09-19 05:27:56,2,0,1,0,,9,19,5,27,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,450
2016-09-19 05:35:30,1,0,1,0,,9,19,5,35,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,451
2016-09-19 05:35:52,1,0,1,0,,9,19,5,35,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,452
2016-09-19 05:35:42,2,0,2,0,,9,19,5,35,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,453
2016-09-19 05:30:54,3,0,1,1,,9,19,5,30,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,454
2016-09-19 05:33:09,2,0,1,0,,9,19,5,33,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,455
2016-09-19 05:31:03,3,0,1,0,,9,19,5,31,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,456
2016-09-19 05:36:23,3,0,1,0,,9,19,5,36,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,457
2016-09-19 05:28:20,3,0,1,0,,9,19,5,28,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,458
2016-09-19 05:36:16,1,0,1,0,,9,19,5,36,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,459
2016-09-19 05:31:17,2,0,1,0,,9,19,5,31,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,460
2016-09-19 05:28:57,3,0,2,0,,9,19,5,28,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,461
2016-09-19 05:36:07,1,0,1,1,,9,19,5,36,2016-09-19,3,20,2016-09-193,2016-09-19,3,1008.3,1013.3,15,4.5,24.4,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.70805,0.446429,0.344156,0.346154,0.550802,462
