,model,is_etc,veh_type,rounded_hour,pressure,sea_pressure,count,direction,tollgate_id,window_time_formatted,travel_time,traj_count,month,is_festival,is_working_day,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,day_18,day_19,day_20,day_21,day_22,day_23,day_24,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,rounded_min_0,rounded_min_20,rounded_min_40,wind_direction_-0.0,wind_direction_15.0,wind_direction_30.0,wind_direction_45.0,wind_direction_60.0,wind_direction_75.0,wind_direction_90.0,wind_direction_105.0,wind_direction_120.0,wind_direction_135.0,wind_direction_150.0,wind_direction_165.0,wind_direction_195.0,wind_direction_210.0,wind_direction_225.0,wind_direction_315.0,wind_direction_330.0,wind_direction_345.0,wind_speed_0.0,wind_speed_1.0,wind_speed_2.0,wind_speed_3.0,wind_speed_4.0,wind_speed_5.0,wind_speed_6.0,temperature_18.0,temperature_20.0,temperature_22.0,temperature_24.0,rel_humidity_60.0,rel_humidity_70.0,rel_humidity_80.0,rel_humidity_90.0,precipitation_-0.0,precipitation_1.0,precipitation_2.0,precipitation_3.0,day,hour,weekday,time,his_ave
266,1.33333333333,0.166666666667,,18,1012.1,1017.1,66,0,3,2016-10-18 18:20:00,102.411764706,17.0,10,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,18,18,2,18:20:00,81.3333333333
267,1.2,0.307692307692,0.107692307692,18,1012.1,1017.1,65,1,3,2016-10-18 18:20:00,,,10,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,18,18,2,18:20:00,80.3333333333
268,1.0,0.133333333333,,18,1012.1,1017.1,15,0,1,2016-10-18 18:40:00,201.25,4.0,10,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,18,18,2,18:40:00,19.0
269,1.07692307692,0.282051282051,0.128205128205,18,1012.1,1017.1,39,1,1,2016-10-18 18:40:00,,,10,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,18,18,2,18:40:00,59.6666666667
270,1.15217391304,0.45652173913,,18,1012.1,1017.1,46,0,2,2016-10-18 18:40:00,98.7272727273,11.0,10,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,18,18,2,18:40:00,55.3333333333
271,1.3137254902,0.254901960784,,18,1012.1,1017.1,51,0,3,2016-10-18 18:40:00,126.0,15.0,10,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,18,18,2,18:40:00,65.6666666667
272,1.27941176471,0.191176470588,0.102941176471,18,1012.1,1017.1,68,1,3,2016-10-18 18:40:00,,,10,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,18,18,2,18:40:00,82.0
457,1.125,0.395833333333,,6,1010.8,1015.8,48,0,1,2016-10-19 08:00:00,110.5,2.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,8,3,08:00:00,98.3333333333
458,1.21186440678,0.338983050847,0.14406779661,6,1010.8,1015.8,118,1,1,2016-10-19 08:00:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,8,3,08:00:00,103.0
459,1.07874015748,0.307086614173,,6,1010.8,1015.8,127,0,2,2016-10-19 08:00:00,39.5714285714,7.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,8,3,08:00:00,66.0
460,1.18248175182,0.29197080292,,6,1010.8,1015.8,137,0,3,2016-10-19 08:00:00,101.5,4.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,8,3,08:00:00,141.666666667
461,1.20869565217,0.278260869565,0.147826086957,6,1010.8,1015.8,115,1,3,2016-10-19 08:00:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,8,3,08:00:00,111.666666667
462,1.18,0.44,,6,1010.8,1015.8,50,0,1,2016-10-19 08:20:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,8,3,08:20:00,105.666666667
463,1.16216216216,0.27027027027,0.162162162162,6,1010.8,1015.8,111,1,1,2016-10-19 08:20:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,8,3,08:20:00,107.0
464,1.1484375,0.28125,,6,1010.8,1015.8,128,0,2,2016-10-19 08:20:00,56.5454545455,11.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,8,3,08:20:00,65.0
465,1.13157894737,0.296052631579,,6,1010.8,1015.8,152,0,3,2016-10-19 08:20:00,140.6,5.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,8,3,08:20:00,152.333333333
466,1.13043478261,0.321739130435,0.0869565217391,6,1010.8,1015.8,115,1,3,2016-10-19 08:20:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,8,3,08:20:00,122.666666667
467,1.18,0.22,,6,1010.8,1015.8,50,0,1,2016-10-19 08:40:00,84.5,2.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,8,3,08:40:00,78.6666666667
468,1.4128440367,0.311926605505,0.247706422018,6,1010.8,1015.8,109,1,1,2016-10-19 08:40:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,8,3,08:40:00,115.333333333
469,1.12280701754,0.289473684211,,6,1010.8,1015.8,114,0,2,2016-10-19 08:40:00,36.8,5.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,8,3,08:40:00,71.6666666667
470,1.20472440945,0.322834645669,,6,1010.8,1015.8,127,0,3,2016-10-19 08:40:00,136.8,5.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,8,3,08:40:00,145.333333333
471,1.20769230769,0.346153846154,0.123076923077,6,1010.8,1015.8,130,1,3,2016-10-19 08:40:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,8,3,08:40:00,139.0
472,1.07142857143,0.333333333333,,9,1010.9,1015.9,42,0,1,2016-10-19 09:00:00,141.4,5.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,9,3,09:00:00,68.0
473,1.18181818182,0.214876033058,0.206611570248,9,1010.9,1015.9,121,1,1,2016-10-19 09:00:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,9,3,09:00:00,117.666666667
474,1.09708737864,0.330097087379,,9,1010.9,1015.9,103,0,2,2016-10-19 09:00:00,69.2,20.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,9,3,09:00:00,83.6666666667
475,1.15862068966,0.241379310345,,9,1010.9,1015.9,145,0,3,2016-10-19 09:00:00,138.571428571,7.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,9,3,09:00:00,143.333333333
476,1.12230215827,0.352517985612,0.143884892086,9,1010.9,1015.9,139,1,3,2016-10-19 09:00:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,9,3,09:00:00,127.666666667
477,1.07894736842,0.315789473684,,9,1010.9,1015.9,38,0,1,2016-10-19 09:20:00,172.2,5.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,9,3,09:20:00,75.6666666667
478,1.25,0.20652173913,0.239130434783,9,1010.9,1015.9,92,1,1,2016-10-19 09:20:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,9,3,09:20:00,119.0
479,1.1,0.32,,9,1010.9,1015.9,100,0,2,2016-10-19 09:20:00,99.6,5.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,9,3,09:20:00,77.0
480,1.18367346939,0.224489795918,,9,1010.9,1015.9,147,0,3,2016-10-19 09:20:00,111.444444444,18.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,9,3,09:20:00,119.666666667
481,1.3956043956,0.21978021978,0.230769230769,9,1010.9,1015.9,91,1,3,2016-10-19 09:20:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,9,3,09:20:00,109.666666667
482,1.1186440678,0.237288135593,,9,1010.9,1015.9,59,0,1,2016-10-19 09:40:00,92.3333333333,3.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,9,3,09:40:00,74.3333333333
483,1.26126126126,0.216216216216,0.279279279279,9,1010.9,1015.9,111,1,1,2016-10-19 09:40:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,9,3,09:40:00,108.333333333
484,1.13186813187,0.241758241758,,9,1010.9,1015.9,91,0,2,2016-10-19 09:40:00,57.7142857143,14.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,9,3,09:40:00,62.3333333333
485,1.24285714286,0.214285714286,,9,1010.9,1015.9,140,0,3,2016-10-19 09:40:00,171.923076923,13.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,9,3,09:40:00,125.0
486,1.21428571429,0.316326530612,0.173469387755,9,1010.9,1015.9,98,1,3,2016-10-19 09:40:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,9,3,09:40:00,89.6666666667
592,1.09375,0.34375,,15,1011.6,1016.6,32,0,1,2016-10-19 17:00:00,214.5,2.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,17,3,17:00:00,40.0
593,1.18888888889,0.388888888889,0.0777777777778,15,1011.6,1016.6,90,1,1,2016-10-19 17:00:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,17,3,17:00:00,89.6666666667
594,1.11363636364,0.25,,15,1011.6,1016.6,88,0,2,2016-10-19 17:00:00,60.8461538462,13.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,17,3,17:00:00,75.0
595,1.19166666667,0.275,,15,1011.6,1016.6,120,0,3,2016-10-19 17:00:00,114.083333333,12.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,17,3,17:00:00,114.666666667
596,1.10144927536,0.391304347826,0.0724637681159,15,1011.6,1016.6,69,1,3,2016-10-19 17:00:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,17,3,17:00:00,87.3333333333
597,1.06896551724,0.206896551724,,15,1011.6,1016.6,29,0,1,2016-10-19 17:20:00,160.5,4.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,17,3,17:20:00,32.6666666667
598,1.22222222222,0.351851851852,0.101851851852,15,1011.6,1016.6,108,1,1,2016-10-19 17:20:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,17,3,17:20:00,118.0
599,1.10714285714,0.357142857143,,15,1011.6,1016.6,56,0,2,2016-10-19 17:20:00,65.9,10.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,17,3,17:20:00,79.3333333333
600,1.18095238095,0.209523809524,,15,1011.6,1016.6,105,0,3,2016-10-19 17:20:00,121.555555556,18.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,17,3,17:20:00,123.0
601,1.17333333333,0.346666666667,0.0933333333333,15,1011.6,1016.6,75,1,3,2016-10-19 17:20:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,17,3,17:20:00,85.0
602,1.08823529412,0.323529411765,,15,1011.6,1016.6,34,0,1,2016-10-19 17:40:00,187.571428571,7.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,17,3,17:40:00,25.6666666667
603,1.29464285714,0.366071428571,0.107142857143,15,1011.6,1016.6,112,1,1,2016-10-19 17:40:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,17,3,17:40:00,111.666666667
604,1.078125,0.4375,,15,1011.6,1016.6,64,0,2,2016-10-19 17:40:00,56.7777777778,9.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,17,3,17:40:00,76.0
605,1.21875,0.239583333333,,15,1011.6,1016.6,96,0,3,2016-10-19 17:40:00,134.05,20.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,17,3,17:40:00,108.0
606,1.11494252874,0.344827586207,0.0689655172414,15,1011.6,1016.6,87,1,3,2016-10-19 17:40:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,19,17,3,17:40:00,87.0
607,1.11111111111,0.444444444444,,18,1010.1,1015.1,27,0,1,2016-10-19 18:00:00,220.25,4.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,18,3,18:00:00,25.0
608,1.14285714286,0.396825396825,0.174603174603,18,1010.1,1015.1,63,1,1,2016-10-19 18:00:00,,,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,18,3,18:00:00,67.3333333333
609,1.21538461538,0.338461538462,,18,1010.1,1015.1,65,0,2,2016-10-19 18:00:00,67.1,10.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,18,3,18:00:00,55.6666666667
610,1.20253164557,0.253164556962,,18,1010.1,1015.1,79,0,3,2016-10-19 18:00:00,113.8,15.0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,18,3,18:00:00,85.3333333333
